MENU_NAME,DATA,Category
칵테일새우호박볶음,아가를위해 맵지않고 심심하게 볶은 반찬입니다,이유식
감자미음,엄마가 직접 만들어서 더욱 맛있고 건강한 이유식으로 우리 아기 튼튼하게 키워주세요:) (초기는 엄마가 직접해주시면 좋을것 같아요)  1. 초기이유식 1단계의 시작 시기 (첫 이유식의 시작시기)  완모(모유수유) 아기 - 생후151~180일에 시작해서 1~2주간 진행함 완분(분유수유)아기 - 생후121~150일에 시작해서 1개월간 진행함 ,이유식
이유식,중기이유식에 들어가는 아기를 위해 만들었습니다.,이유식
청경채미음,,이유식
오이미음,,이유식
사과미음,오늘은 사과미음을 만들어볼껀데요. 이제 저희 아기는 일주일 정도만 지나면 초기1단계 이유식을 마치게 된답니다. 사과는 사실 누구나 좋아하는 무난하고 달콤한 그런 과일인데요. 아기들에게 너무 일찍 단맛을 알려주면 아기가 채소 이유식을 맛없게 느낄수도 있을것 같아 초기1단계 이유식의 거의 끝부분에 과일을 넣어 주기로 했어요. 뭐 정답은 없는거지만 저처럼 과일이유식은 초기 1단계엔 좀 후반에 가서 주는것도 좋은 방법일것 같아요. 자  먼저 사진처럼 사과를 베이킹소다를 이용해서 깨끗하게 물에 헹궈 씻어줍니다!,이유식
브로콜리미음,브로콜리는 비타민 C가 풍부해서 요즘같이 덥고 면역력이 필요할때 아주 좋은 식재료라고 생각이 돼요. 개인적으로 브로콜리를 별로 안좋아하고 거의 요리하지 않는데 아기때부터 자주 접해주면 잘 먹지 않을까 싶더라구요 :) 오늘은 브로콜리 미음을 만들어 볼께요.먼저 쌀가루를 계량할껀데요. 이유식을 할때엔 전자저울이 정말 유용하게 쓰이기 때문에 구입하시길 추천해 드리면서 사진처럼 쌀가루를 10g 으로 계량해서 준비해 주세요. (그릇 먼저 저울에 올린후 0점 조절해서 쌀가루 무게를 측정하면 편해요),이유식
소고기미음,오늘은 초기이유식 2단계의 첫 메뉴인 \'쇠고기미음\' 을 만들어 볼껀데요. 아기는 6개월정도가 되면 체내 철분이 부족하게 되므로 하루에 한번은 꼭 쇠고기나 닭고기등으로 철분을 보충해주어야 한다고 해요. 쇠고기랑 무랑 넣어서 국 끓여도 엄청 시원하고 구수해서 맛있게 먹듯이 아마 아기들도 소고기 특유의 시원한맛을 좋아할것 같은데요 :) 먼저 사진처럼 쇠고기 10g 을 준비해줍니다. 부위는 안심이나 우둔살 처럼 기름기가 없는 부분을 구입하셔야 하구요. 냉장 쇠고기로 구입하실땐 얇게 편썰어달라고 부탁을 해서 구입하면 조리하실때 편리하실것 같아요. 저는 개인적으로 한살림에서 파는 무항생제 다짐육을 구입했는데요. 갈아져있기 때문에 용량 맞추기가 참 편하고 냉동이라 오래놓고 먹이기 좋더라구요. (하지만 냉동이라는 것이 싫으신 분들도 있으시리라 생각해요 선택은 엄마의 몫이죠 :D ),이유식
애호박미음,늘은 초기이유식 2단계의 첫 메뉴인 \'쇠고기애호박미음\' 을 만들어 볼껀데요. 아기는 6개월정도가 되면 체내 철분이 부족하게 되므로 하루에 한번은 꼭 쇠고기나 닭고기등으로 철분을 보충해주어야 한다고 해요. 쇠고기랑 무랑 넣어서 국 끓여도 엄청 시원하고 구수해서 맛있게 먹듯이 아마 아기들도 소고기 특유의 시원한맛을 좋아할것 같은데요 :) 먼저 사진처럼 쇠고기 10g 을 준비해줍니다. 부위는 안심이나 우둔살 처럼 기름기가 없는 부분을 구입하셔야 하구요. 냉장 쇠고기로 구입하실땐 얇게 편썰어달라고 부탁을 해서 구입하면 조리하실때 편리하실것 같아요. 저는 개인적으로 한살림에서 파는 무항생제 다짐육을 구입했는데요. 갈아져있기 때문에 용량 맞추기가 참 편하고 냉동이라 오래놓고 먹이기 좋더라구요. (하지만 냉동이라는 것이 싫으신 분들도 있으시리라 생각해요 선택은 엄마의 몫이죠 :D ),이유식
쇠고기무미음,오늘은 초기이유식 2단계 \'쇠고기무미음\' 을 만들어 볼껀데요. 아기는 6개월정도가 되면 체내 철분이 부족하게 되므로 하루에 한번은 꼭 쇠고기나 닭고기등으로 철분을 보충해주어야 한다고 해요. 쇠고기랑 무랑 넣어서 국 끓여도 엄청 시원하고 구수해서 맛있게 먹듯이 아마 아기들도 소고기 특유의 시원한맛을 좋아할것 같은데요 :) 먼저 사진처럼 쇠고기 10g 을 준비해줍니다. 부위는 안심이나 우둔살 처럼 기름기가 없는 부분을 구입하셔야 하구요. 냉장 쇠고기로 구입하실땐 얇게 편썰어달라고 부탁을 해서 구입하면 조리하실때 편리하실것 같아요. 저는 개인적으로 한살림에서 파는 무항생제 다짐육을 구입했는데요. 갈아져있기 때문에 용량 맞추기가 참 편하고 냉동이라 오래놓고 먹이기 좋더라구요. (하지만 냉동이라는 것이 싫으신 분들도 있으시리라 생각해요 선택은 엄마의 몫이죠 :D ),이유식
쇠고기미역미음,오늘은 초기이유식 2단계 \'쇠고기미역미음\' 을 만들어 볼껀데요. 아기는 6개월정도가 되면 체내 철분이 부족하게 되므로 하루에 한번은 꼭 쇠고기나 닭고기등으로 철분을 보충해주어야 한다고 해요. 쇠고기랑 무랑 넣어서 국 끓여도 엄청 시원하고 구수해서 맛있게 먹듯이 아마 아기들도 소고기 특유의 시원한맛을 좋아할것 같은데요 :) 먼저 사진처럼 쇠고기 10g 을 준비해줍니다. 부위는 안심이나 우둔살 처럼 기름기가 없는 부분을 구입하셔야 하구요. 냉장 쇠고기로 구입하실땐 얇게 편썰어달라고 부탁을 해서 구입하면 조리하실때 편리하실것 같아요. 저는 개인적으로 한살림에서 파는 무항생제 다짐육을 구입했는데요. 갈아져있기 때문에 용량 맞추기가 참 편하고 냉동이라 오래놓고 먹이기 좋더라구요. (하지만 냉동이라는 것이 싫으신 분들도 있으시리라 생각해요 선택은 엄마의 몫이죠 :D ),이유식
단호박미음,오늘은 초기이유식 2단계 \'쇠고기단호박미음\' 을 만들어 볼껀데요. 아기는 6개월정도가 되면 체내 철분이 부족하게 되므로 하루에 한번은 꼭 쇠고기나 닭고기등으로 철분을 보충해주어야 한다고 해요 쇠고기랑 무랑 넣어서 국 끓여도 엄청 시원하고 구수해서 맛있게 먹듯이 아마 아기들도 소고기 특유의 시원한맛을 좋아할것 같은데요 :),이유식
쇠고기강낭콩미음, 오늘은 초기이유식 2단계 \'쇠고기강낭콩미음\' 을 만들어 볼껀데요. 아기는 6개월정도가 되면 체내 철분이 부족하게 되므로 하루에 한번은 꼭 쇠고기나 닭고기등으로 철분을 보충해주어야 한다고 해요. 강낭콩은 초기이유식 2단계에서 먹을수 있는 재료이기도 하지만 콩 편식을 하는 아이들이 많이 때문에 어릴때부터 챙겨먹이면 좋을 식재료에요. 먼저 사진처럼 쇠고기 10g 을 준비해줍니다. 부위는 안심이나 우둔살 처럼 기름기가 없는 부분을 구입하셔야 하구요. 냉장 쇠고기로 구입하실땐 얇게 편썰어달라고 부탁을 해서 구입하면 조리하실때 편리하실것 같아요. 저는 개인적으로 한살림에서 파는 무항생제 다짐육을 구입했는데요. 갈아져있기 때문에 용량 맞추기가 참 편하고 냉동이라 오래놓고 먹이기 좋더라구요. (하지만 냉동이라는 것이 싫으신 분들도 있으시리라 생각해요 선택은 엄마의 몫이죠 :D ),이유식
오이미음,,이유식
닭고기고구마미음,,이유식
쇠고기당근양배추죽,엄마의 정성스런 이유식은 분명 우리 아가에게 생에 더없는 선물이 될것이고 아이가 자라면서 여러모로 도움이 될꺼라고 믿으며 열심히 만들어 보려구요! 저는 고기포함된것 1종류 채소만으로 된것 1종류 이렇게 두종류로 하루 두끼식 3일을 먹이게 만들꺼랍니다 즉 한번에 6그릇을 만들지요 :) 다 못먹일것을 알지만 한끼의 양은 약 100ml 정도로 만들게 준비했답니다 그럼 시작해 볼까요? :),이유식
애호박죽,,이유식
소고기콩나물무국, 담백하고 시원한 소고기국,이유식
참치계란볶음밥,참치계란볶음밥! 유아식으로..!,이유식
새우옥수수전,간식  유아식으로! 새우옥수수전을..,이유식
베이컨마요밥,베이컨으로 후리가게처럼 뿌려 마요네즈넣은 유아식으로 Gooood! 베이컨마요밥!,이유식
햄계란볶음밥, 유아식으로 Gooood! 스팸햄 계란 볶음밥!,이유식
이유식,초보 엄마 아빠도 쉽게 따라 할 수 있는 월령별 초간단 이유식 레시피! 분유포트로 이유식까지 손쉽게 만들고 여유로운 육아라이프를 즐겨요~♥  세상의 모든 레시피 만개의레시피,이유식
호박죽,이유기 아기나 어른들 간식으로 좋은 호박죽 쉽게 만들기,이유식
쌀미음,이유식을 시작하는 첫주! 아기 자는시간에 후다닥 만들어야하는데 ? 복잡한 계량법  그리고 긴 시간... ㅠㅜ  기본도  시간도 모두 지킬 수 있는? '초기 이유식 1단계 쌀미음 만들기 레시피'를 들고 왔어요 :)   바로 밥을 이용한 수저계량 방법! 'ㅂ'   저는 간편하게 밥에 물을 넣고 끓인 밥죽을 기본 이유식으로 활용했어요:) 초기 이유식의 첫주는 6배 밥죽을 기본으로 해요.  첫 일주일은  느긋한 마음으로? 영양 섭취보다는? 새로운 음식에 적응하는 데 중점을 두어요 :) 처음에는 이유식을 입에 넣어주어도 주르륵 ㅡㅠㅡ 흘러내리곤 하는데요^^  그때마다 숟가락으로 다시 받아서 입에 넣어주며 '꿀꺽' 삼키는 연습을 시켜요:)  반복하다보면 아기가 삼키는 법을 어느새 터득해서 숟가락으로 받아먹는 것에 점점 익숙해진답니다!   간편한 6배 밥죽 초기이유식 1단계  쌀미음 만들기!  지금부터 보여드릴께요 :)  ㄱㄱㄱㄱ!!!!,이유식
쌀미음,이유식을 언제부터 시작하느냐 사실 딱 정해진 날은 없지만 보통 만4개월~6개월부터 시작을 해요. 늦어도 6개월(26주)에는 시작해야하는데요. 셋째라 그런지 최대한 늦~~게 하려했어요. 이유식이 사실 밥한끼 만드는것보다 정성이 더 들어가야하거든요. 둘째맘들은 이해하시쥬?ㅋㅋ 그런데 어찌나 저희가 밥먹을때마다 입맛을 다시고 심지어 오빠 아이스크림을 손으로 낚아채기도 해서 식사때마다 애절한 눈빛이 애처로워 150일부터 시작을 했답니다. 초기이유식은 쌀부터 시작을 해요. 쌀미음을 4일정도 먹이고 이상반응(피부 변)이 없으면 채소한가지씩을 첨가하여 먹이면 된답니다.,이유식
감자미음,주말 잘 보내셨어요? 벚꽃 축제를 많이 하고있어서 꽃나들이 하려했는데 날씨가 허걱 넘 추워서 가까운곳에서 잠시 바라보고 오빠 컵스카우트단복사고 남이해준밥먹고... 평범~~하게 보냈네요. 꼬맹이 쌀미음 끝내고 응가랑 입주위 알레르기반응 살펴본후에 감자를 첨가해서 이유식 만들어보았어요.,이유식
청경채미음,초기이유식으로 쌀미음  감자미음에 이어 오늘은 청경채미음 만들었어요.,이유식
양배추미음,청경채미음에 이어 오늘은 양배추미음 만들기!! 비타민B1 B2 C D E와 칼슘이 많은 알칼리성식품인 양배추!! 양배추는 겉잎이 깨끗해 보이고 윤기가 흐르는걸로 준비를해서 두꺼운 부분을 제거는 섬유질이 많아서 이유식에는 부드러운 이파리 부분으로 준비를 해요.,이유식
고구마미음,초기이유식으로 많이 해주는 채소는 감자 고구마 애호박 양배추 브로콜리 콜리플라워 완두콩 오이  청경채등 이있죠. 사실 이순서는 많이 중요하지 않아요. 아기들마다 채소에 따라 거부하는 종류가 다르기에 순서는 중요하지 않은데요. 단맛이 있는 채소는 조금 늦게 많이들 해요. 단맛에 길들여지면 다른 이유식은 좋아하지 않는 아이들이 많거든요. 울꼬맹이는 청경채 미음은 첫날엔 잘먹더니 2 3일은 그닥 좋아하지 않았어요. 요즘 단모중이라 엄마의 쭈쭈와의 이별로 슬퍼하는 꼬맹이를 위해 특별식?아닌 특별식으로 고구마미음 했어요. ㅋㅋ,이유식
브로콜리미음,비타민C듬뿍 브로콜리미음 비가 추적추적 내리는 월요일 같은 수요일 오늘같은날은 장미꽃 이모티콘이라도 하나 받고싶은 그런날인가요? 출근 등교모~~두 시켜놓고 빵한조각에 커피한잔 홀짝이며 여유로움을 부려봅니다. 초기이유식 오늘은 브로콜리미음 만들어볼께요.,이유식
